symbol,effective_start,effective_end,source_index,universe_mode,source_scope,source_identity,source_artifact_id,source_artifact_sha256,source_member_file_sha256,source_reference
002773,2024-01-01,2026-09-11,931152,point_in_time,OOS_2024_2026_QUALIFIED_INPUT,IMMUTABLE_931152_OOS_INPUT_ARTIFACT,10506915060,1901c168222fb718277785b62815d1db03b5b4c016efeb91a6d9dbead60b11cd,e4da968a3a9adf6b12a90857620c6a32f1cfaaf1e175b902727c1505c9b7c600,931152-oos-inputs-v1/holdout_universe.csv
002821,2024-01-01,2026-09-11,931152,point_in_time,OOS_2024_2026_QUALIFIED_INPUT,IMMUTABLE_931152_OOS_INPUT_ARTIFACT,10506915060,1901c168222fb718277785b62815d1db03b5b4c016efeb91a6d9dbead60b11cd,e4da968a3a9adf6b12a90857620c6a32f1cfaaf1e175b902727c1505c9b7c600,931152-oos-inputs-v1/holdout_universe.csv
300009,2024-01-01,2026-09-11,931152,point_in_time,OOS_2024_2026_QUALIFIED_INPUT,IMMUTABLE_931152_OOS_INPUT_ARTIFACT,10506915060,1901c168222fb718277785b62815d1db03b5b4c016efeb91a6d9dbead60b11cd,e4da968a3a9adf6b12a90857620c6a32f1cfaaf1e175b902727c1505c9b7c600,931152-oos-inputs-v1/holdout_universe.csv
300122,2024-01-01,2026-09-11,931152,point_in_time,OOS_2024_2026_QUALIFIED_INPUT,IMMUTABLE_931152_OOS_INPUT_ARTIFACT,10506915060,1901c168222fb718277785b62815d1db03b5b4c016efeb91a6d9dbead60b11cd,e4da968a3a9adf6b12a90857620c6a32f1cfaaf1e175b902727c1505c9b7c600,931152-oos-inputs-v1/holdout_universe.csv
300142,2024-01-01,2026-09-11,931152,point_in_time,OOS_2024_2026_QUALIFIED_INPUT,IMMUTABLE_931152_OOS_INPUT_ARTIFACT,10506915060,1901c168222fb718277785b62815d1db03b5b4c016efeb91a6d9dbead60b11cd,e4da968a3a9adf6b12a90857620c6a32f1cfaaf1e175b902727c1505c9b7c600,931152-oos-inputs-v1/holdout_universe.csv
300347,2024-01-01,2026-09-11,931152,point_in_time,OOS_2024_2026_QUALIFIED_INPUT,IMMUTABLE_931152_OOS_INPUT_ARTIFACT,10506915060,1901c168222fb718277785b62815d1db03b5b4c016efeb91a6d9dbead60b11cd,e4da968a3a9adf6b12a90857620c6a32f1cfaaf1e175b902727c1505c9b7c600,931152-oos-inputs-v1/holdout_universe.csv
300357,2024-01-01,2025-12-14,931152,point_in_time,OOS_2024_2026_QUALIFIED_INPUT,IMMUTABLE_931152_OOS_INPUT_ARTIFACT,10506915060,1901c168222fb718277785b62815d1db03b5b4c016efeb91a6d9dbead60b11cd,e4da968a3a9adf6b12a90857620c6a32f1cfaaf1e175b902727c1505c9b7c600,931152-oos-inputs-v1/holdout_universe.csv
300363,2024-01-01,2024-12-15,931152,point_in_time,OOS_2024_2026_QUALIFIED_INPUT,IMMUTABLE_931152_OOS_INPUT_ARTIFACT,10506915060,1901c168222fb718277785b62815d1db03b5b4c016efeb91a6d9dbead60b11cd,e4da968a3a9adf6b12a90857620c6a32f1cfaaf1e175b902727c1505c9b7c600,931152-oos-inputs-v1/holdout_universe.csv
300558,2024-01-01,2026-09-11,931152,point_in_time,OOS_2024_2026_QUALIFIED_INPUT,IMMUTABLE_931152_OOS_INPUT_ARTIFACT,10506915060,1901c168222fb718277785b62815d1db03b5b4c016efeb91a6d9dbead60b11cd,e4da968a3a9adf6b12a90857620c6a32f1cfaaf1e175b902727c1505c9b7c600,931152-oos-inputs-v1/holdout_universe.csv
300601,2024-01-01,2026-09-11,931152,point_in_time,OOS_2024_2026_QUALIFIED_INPUT,IMMUTABLE_931152_OOS_INPUT_ARTIFACT,10506915060,1901c168222fb718277785b62815d1db03b5b4c016efeb91a6d9dbead60b11cd,e4da968a3a9adf6b12a90857620c6a32f1cfaaf1e175b902727c1505c9b7c600,931152-oos-inputs-v1/holdout_universe.csv
300725,2024-01-01,2024-06-16,931152,point_in_time,OOS_2024_2026_QUALIFIED_INPUT,IMMUTABLE_931152_OOS_INPUT_ARTIFACT,10506915060,1901c168222fb718277785b62815d1db03b5b4c016efeb91a6d9dbead60b11cd,e4da968a3a9adf6b12a90857620c6a32f1cfaaf1e175b902727c1505c9b7c600,931152-oos-inputs-v1/holdout_universe.csv
300759,2024-01-01,2026-09-11,931152,point_in_time,OOS_2024_2026_QUALIFIED_INPUT,IMMUTABLE_931152_OOS_INPUT_ARTIFACT,10506915060,1901c168222fb718277785b62815d1db03b5b4c016efeb91a6d9dbead60b11cd,e4da968a3a9adf6b12a90857620c6a32f1cfaaf1e175b902727c1505c9b7c600,931152-oos-inputs-v1/holdout_universe.csv
600079,2024-01-01,2026-01-11,931152,point_in_time,OOS_2024_2026_QUALIFIED_INPUT,IMMUTABLE_931152_OOS_INPUT_ARTIFACT,10506915060,1901c168222fb718277785b62815d1db03b5b4c016efeb91a6d9dbead60b11cd,e4da968a3a9adf6b12a90857620c6a32f1cfaaf1e175b902727c1505c9b7c600,931152-oos-inputs-v1/holdout_universe.csv
600196,2024-01-01,2026-09-11,931152,point_in_time,OOS_2024_2026_QUALIFIED_INPUT,IMMUTABLE_931152_OOS_INPUT_ARTIFACT,10506915060,1901c168222fb718277785b62815d1db03b5b4c016efeb91a6d9dbead60b11cd,e4da968a3a9adf6b12a90857620c6a32f1cfaaf1e175b902727c1505c9b7c600,931152-oos-inputs-v1/holdout_universe.csv
600216,2024-01-01,2026-09-11,931152,point_in_time,OOS_2024_2026_QUALIFIED_INPUT,IMMUTABLE_931152_OOS_INPUT_ARTIFACT,10506915060,1901c168222fb718277785b62815d1db03b5b4c016efeb91a6d9dbead60b11cd,e4da968a3a9adf6b12a90857620c6a32f1cfaaf1e175b902727c1505c9b7c600,931152-oos-inputs-v1/holdout_universe.csv
600267,2024-01-01,2025-06-15,931152,point_in_time,OOS_2024_2026_QUALIFIED_INPUT,IMMUTABLE_931152_OOS_INPUT_ARTIFACT,10506915060,1901c168222fb718277785b62815d1db03b5b4c016efeb91a6d9dbead60b11cd,e4da968a3a9adf6b12a90857620c6a32f1cfaaf1e175b902727c1505c9b7c600,931152-oos-inputs-v1/holdout_universe.csv
600276,2024-01-01,2026-09-11,931152,point_in_time,OOS_2024_2026_QUALIFIED_INPUT,IMMUTABLE_931152_OOS_INPUT_ARTIFACT,10506915060,1901c168222fb718277785b62815d1db03b5b4c016efeb91a6d9dbead60b11cd,e4da968a3a9adf6b12a90857620c6a32f1cfaaf1e175b902727c1505c9b7c600,931152-oos-inputs-v1/holdout_universe.csv
600380,2024-01-01,2026-09-11,931152,point_in_time,OOS_2024_2026_QUALIFIED_INPUT,IMMUTABLE_931152_OOS_INPUT_ARTIFACT,10506915060,1901c168222fb718277785b62815d1db03b5b4c016efeb91a6d9dbead60b11cd,e4da968a3a9adf6b12a90857620c6a32f1cfaaf1e175b902727c1505c9b7c600,931152-oos-inputs-v1/holdout_universe.csv
600535,2024-01-01,2026-09-11,931152,point_in_time,OOS_2024_2026_QUALIFIED_INPUT,IMMUTABLE_931152_OOS_INPUT_ARTIFACT,10506915060,1901c168222fb718277785b62815d1db03b5b4c016efeb91a6d9dbead60b11cd,e4da968a3a9adf6b12a90857620c6a32f1cfaaf1e175b902727c1505c9b7c600,931152-oos-inputs-v1/holdout_universe.csv
600867,2024-01-01,2026-09-11,931152,point_in_time,OOS_2024_2026_QUALIFIED_INPUT,IMMUTABLE_931152_OOS_INPUT_ARTIFACT,10506915060,1901c168222fb718277785b62815d1db03b5b4c016efeb91a6d9dbead60b11cd,e4da968a3a9adf6b12a90857620c6a32f1cfaaf1e175b902727c1505c9b7c600,931152-oos-inputs-v1/holdout_universe.csv
601607,2024-01-01,2025-06-15,931152,point_in_time,OOS_2024_2026_QUALIFIED_INPUT,IMMUTABLE_931152_OOS_INPUT_ARTIFACT,10506915060,1901c168222fb718277785b62815d1db03b5b4c016efeb91a6d9dbead60b11cd,e4da968a3a9adf6b12a90857620c6a32f1cfaaf1e175b902727c1505c9b7c600,931152-oos-inputs-v1/holdout_universe.csv
603127,2024-01-01,2025-06-15,931152,point_in_time,OOS_2024_2026_QUALIFIED_INPUT,IMMUTABLE_931152_OOS_INPUT_ARTIFACT,10506915060,1901c168222fb718277785b62815d1db03b5b4c016efeb91a6d9dbead60b11cd,e4da968a3a9adf6b12a90857620c6a32f1cfaaf1e175b902727c1505c9b7c600,931152-oos-inputs-v1/holdout_universe.csv
603259,2024-01-01,2026-09-11,931152,point_in_time,OOS_2024_2026_QUALIFIED_INPUT,IMMUTABLE_931152_OOS_INPUT_ARTIFACT,10506915060,1901c168222fb718277785b62815d1db03b5b4c016efeb91a6d9dbead60b11cd,e4da968a3a9adf6b12a90857620c6a32f1cfaaf1e175b902727c1505c9b7c600,931152-oos-inputs-v1/holdout_universe.csv
603392,2024-01-01,2026-06-14,931152,point_in_time,OOS_2024_2026_QUALIFIED_INPUT,IMMUTABLE_931152_OOS_INPUT_ARTIFACT,10506915060,1901c168222fb718277785b62815d1db03b5b4c016efeb91a6d9dbead60b11cd,e4da968a3a9adf6b12a90857620c6a32f1cfaaf1e175b902727c1505c9b7c600,931152-oos-inputs-v1/holdout_universe.csv
603456,2024-01-01,2026-09-11,931152,point_in_time,OOS_2024_2026_QUALIFIED_INPUT,IMMUTABLE_931152_OOS_INPUT_ARTIFACT,10506915060,1901c168222fb718277785b62815d1db03b5b4c016efeb91a6d9dbead60b11cd,e4da968a3a9adf6b12a90857620c6a32f1cfaaf1e175b902727c1505c9b7c600,931152-oos-inputs-v1/holdout_universe.csv
603858,2024-01-01,2026-09-11,931152,point_in_time,OOS_2024_2026_QUALIFIED_INPUT,IMMUTABLE_931152_OOS_INPUT_ARTIFACT,10506915060,1901c168222fb718277785b62815d1db03b5b4c016efeb91a6d9dbead60b11cd,e4da968a3a9adf6b12a90857620c6a32f1cfaaf1e175b902727c1505c9b7c600,931152-oos-inputs-v1/holdout_universe.csv
688131,2024-01-01,2024-06-16,931152,point_in_time,OOS_2024_2026_QUALIFIED_INPUT,IMMUTABLE_931152_OOS_INPUT_ARTIFACT,10506915060,1901c168222fb718277785b62815d1db03b5b4c016efeb91a6d9dbead60b11cd,e4da968a3a9adf6b12a90857620c6a32f1cfaaf1e175b902727c1505c9b7c600,931152-oos-inputs-v1/holdout_universe.csv
688177,2024-01-01,2025-06-15,931152,point_in_time,OOS_2024_2026_QUALIFIED_INPUT,IMMUTABLE_931152_OOS_INPUT_ARTIFACT,10506915060,1901c168222fb718277785b62815d1db03b5b4c016efeb91a6d9dbead60b11cd,e4da968a3a9adf6b12a90857620c6a32f1cfaaf1e175b902727c1505c9b7c600,931152-oos-inputs-v1/holdout_universe.csv
688180,2024-01-01,2026-09-11,931152,point_in_time,OOS_2024_2026_QUALIFIED_INPUT,IMMUTABLE_931152_OOS_INPUT_ARTIFACT,10506915060,1901c168222fb718277785b62815d1db03b5b4c016efeb91a6d9dbead60b11cd,e4da968a3a9adf6b12a90857620c6a32f1cfaaf1e175b902727c1505c9b7c600,931152-oos-inputs-v1/holdout_universe.csv
688185,2024-01-01,2024-06-16,931152,point_in_time,OOS_2024_2026_QUALIFIED_INPUT,IMMUTABLE_931152_OOS_INPUT_ARTIFACT,10506915060,1901c168222fb718277785b62815d1db03b5b4c016efeb91a6d9dbead60b11cd,e4da968a3a9adf6b12a90857620c6a32f1cfaaf1e175b902727c1505c9b7c600,931152-oos-inputs-v1/holdout_universe.csv
688192,2024-01-01,2026-09-11,931152,point_in_time,OOS_2024_2026_QUALIFIED_INPUT,IMMUTABLE_931152_OOS_INPUT_ARTIFACT,10506915060,1901c168222fb718277785b62815d1db03b5b4c016efeb91a6d9dbead60b11cd,e4da968a3a9adf6b12a90857620c6a32f1cfaaf1e175b902727c1505c9b7c600,931152-oos-inputs-v1/holdout_universe.csv
688202,2024-01-01,2024-12-15,931152,point_in_time,OOS_2024_2026_QUALIFIED_INPUT,IMMUTABLE_931152_OOS_INPUT_ARTIFACT,10506915060,1901c168222fb718277785b62815d1db03b5b4c016efeb91a6d9dbead60b11cd,e4da968a3a9adf6b12a90857620c6a32f1cfaaf1e175b902727c1505c9b7c600,931152-oos-inputs-v1/holdout_universe.csv
688235,2024-01-01,2026-09-11,931152,point_in_time,OOS_2024_2026_QUALIFIED_INPUT,IMMUTABLE_931152_OOS_INPUT_ARTIFACT,10506915060,1901c168222fb718277785b62815d1db03b5b4c016efeb91a6d9dbead60b11cd,e4da968a3a9adf6b12a90857620c6a32f1cfaaf1e175b902727c1505c9b7c600,931152-oos-inputs-v1/holdout_universe.csv
688266,2024-01-01,2026-09-11,931152,point_in_time,OOS_2024_2026_QUALIFIED_INPUT,IMMUTABLE_931152_OOS_INPUT_ARTIFACT,10506915060,1901c168222fb718277785b62815d1db03b5b4c016efeb91a6d9dbead60b11cd,e4da968a3a9adf6b12a90857620c6a32f1cfaaf1e175b902727c1505c9b7c600,931152-oos-inputs-v1/holdout_universe.csv
688278,2024-01-01,2026-09-11,931152,point_in_time,OOS_2024_2026_QUALIFIED_INPUT,IMMUTABLE_931152_OOS_INPUT_ARTIFACT,10506915060,1901c168222fb718277785b62815d1db03b5b4c016efeb91a6d9dbead60b11cd,e4da968a3a9adf6b12a90857620c6a32f1cfaaf1e175b902727c1505c9b7c600,931152-oos-inputs-v1/holdout_universe.csv
688315,2024-01-01,2024-06-16,931152,point_in_time,OOS_2024_2026_QUALIFIED_INPUT,IMMUTABLE_931152_OOS_INPUT_ARTIFACT,10506915060,1901c168222fb718277785b62815d1db03b5b4c016efeb91a6d9dbead60b11cd,e4da968a3a9adf6b12a90857620c6a32f1cfaaf1e175b902727c1505c9b7c600,931152-oos-inputs-v1/holdout_universe.csv
688331,2024-01-01,2026-09-11,931152,point_in_time,OOS_2024_2026_QUALIFIED_INPUT,IMMUTABLE_931152_OOS_INPUT_ARTIFACT,10506915060,1901c168222fb718277785b62815d1db03b5b4c016efeb91a6d9dbead60b11cd,e4da968a3a9adf6b12a90857620c6a32f1cfaaf1e175b902727c1505c9b7c600,931152-oos-inputs-v1/holdout_universe.csv
688520,2024-01-01,2026-09-11,931152,point_in_time,OOS_2024_2026_QUALIFIED_INPUT,IMMUTABLE_931152_OOS_INPUT_ARTIFACT,10506915060,1901c168222fb718277785b62815d1db03b5b4c016efeb91a6d9dbead60b11cd,e4da968a3a9adf6b12a90857620c6a32f1cfaaf1e175b902727c1505c9b7c600,931152-oos-inputs-v1/holdout_universe.csv
688578,2024-01-01,2026-09-11,931152,point_in_time,OOS_2024_2026_QUALIFIED_INPUT,IMMUTABLE_931152_OOS_INPUT_ARTIFACT,10506915060,1901c168222fb718277785b62815d1db03b5b4c016efeb91a6d9dbead60b11cd,e4da968a3a9adf6b12a90857620c6a32f1cfaaf1e175b902727c1505c9b7c600,931152-oos-inputs-v1/holdout_universe.csv
000661,2024-06-17,2026-09-11,931152,point_in_time,OOS_2024_2026_QUALIFIED_INPUT,IMMUTABLE_931152_OOS_INPUT_ARTIFACT,10506915060,1901c168222fb718277785b62815d1db03b5b4c016efeb91a6d9dbead60b11cd,e4da968a3a9adf6b12a90857620c6a32f1cfaaf1e175b902727c1505c9b7c600,931152-oos-inputs-v1/holdout_universe.csv
000766,2024-06-17,2026-09-11,931152,point_in_time,OOS_2024_2026_QUALIFIED_INPUT,IMMUTABLE_931152_OOS_INPUT_ARTIFACT,10506915060,1901c168222fb718277785b62815d1db03b5b4c016efeb91a6d9dbead60b11cd,e4da968a3a9adf6b12a90857620c6a32f1cfaaf1e175b902727c1505c9b7c600,931152-oos-inputs-v1/holdout_universe.csv
002038,2024-06-17,2024-12-15,931152,point_in_time,OOS_2024_2026_QUALIFIED_INPUT,IMMUTABLE_931152_OOS_INPUT_ARTIFACT,10506915060,1901c168222fb718277785b62815d1db03b5b4c016efeb91a6d9dbead60b11cd,e4da968a3a9adf6b12a90857620c6a32f1cfaaf1e175b902727c1505c9b7c600,931152-oos-inputs-v1/holdout_universe.csv
688062,2024-06-17,2025-06-15,931152,point_in_time,OOS_2024_2026_QUALIFIED_INPUT,IMMUTABLE_931152_OOS_INPUT_ARTIFACT,10506915060,1901c168222fb718277785b62815d1db03b5b4c016efeb91a6d9dbead60b11cd,e4da968a3a9adf6b12a90857620c6a32f1cfaaf1e175b902727c1505c9b7c600,931152-oos-inputs-v1/holdout_universe.csv
688336,2024-06-17,2026-09-11,931152,point_in_time,OOS_2024_2026_QUALIFIED_INPUT,IMMUTABLE_931152_OOS_INPUT_ARTIFACT,10506915060,1901c168222fb718277785b62815d1db03b5b4c016efeb91a6d9dbead60b11cd,e4da968a3a9adf6b12a90857620c6a32f1cfaaf1e175b902727c1505c9b7c600,931152-oos-inputs-v1/holdout_universe.csv
002399,2024-12-16,2025-06-15,931152,point_in_time,OOS_2024_2026_QUALIFIED_INPUT,IMMUTABLE_931152_OOS_INPUT_ARTIFACT,10506915060,1901c168222fb718277785b62815d1db03b5b4c016efeb91a6d9dbead60b11cd,e4da968a3a9adf6b12a90857620c6a32f1cfaaf1e175b902727c1505c9b7c600,931152-oos-inputs-v1/holdout_universe.csv
688443,2024-12-16,2025-06-15,931152,point_in_time,OOS_2024_2026_QUALIFIED_INPUT,IMMUTABLE_931152_OOS_INPUT_ARTIFACT,10506915060,1901c168222fb718277785b62815d1db03b5b4c016efeb91a6d9dbead60b11cd,e4da968a3a9adf6b12a90857620c6a32f1cfaaf1e175b902727c1505c9b7c600,931152-oos-inputs-v1/holdout_universe.csv
688506,2024-12-16,2026-09-11,931152,point_in_time,OOS_2024_2026_QUALIFIED_INPUT,IMMUTABLE_931152_OOS_INPUT_ARTIFACT,10506915060,1901c168222fb718277785b62815d1db03b5b4c016efeb91a6d9dbead60b11cd,e4da968a3a9adf6b12a90857620c6a32f1cfaaf1e175b902727c1505c9b7c600,931152-oos-inputs-v1/holdout_universe.csv
002262,2025-06-16,2026-09-11,931152,point_in_time,OOS_2024_2026_QUALIFIED_INPUT,IMMUTABLE_931152_OOS_INPUT_ARTIFACT,10506915060,1901c168222fb718277785b62815d1db03b5b4c016efeb91a6d9dbead60b11cd,e4da968a3a9adf6b12a90857620c6a32f1cfaaf1e175b902727c1505c9b7c600,931152-oos-inputs-v1/holdout_universe.csv
002755,2025-06-16,2026-09-11,931152,point_in_time,OOS_2024_2026_QUALIFIED_INPUT,IMMUTABLE_931152_OOS_INPUT_ARTIFACT,10506915060,1901c168222fb718277785b62815d1db03b5b4c016efeb91a6d9dbead60b11cd,e4da968a3a9adf6b12a90857620c6a32f1cfaaf1e175b902727c1505c9b7c600,931152-oos-inputs-v1/holdout_universe.csv
300181,2025-06-16,2025-12-14,931152,point_in_time,OOS_2024_2026_QUALIFIED_INPUT,IMMUTABLE_931152_OOS_INPUT_ARTIFACT,10506915060,1901c168222fb718277785b62815d1db03b5b4c016efeb91a6d9dbead60b11cd,e4da968a3a9adf6b12a90857620c6a32f1cfaaf1e175b902727c1505c9b7c600,931152-oos-inputs-v1/holdout_universe.csv
600211,2025-06-16,2026-06-14,931152,point_in_time,OOS_2024_2026_QUALIFIED_INPUT,IMMUTABLE_931152_OOS_INPUT_ARTIFACT,10506915060,1901c168222fb718277785b62815d1db03b5b4c016efeb91a6d9dbead60b11cd,e4da968a3a9adf6b12a90857620c6a32f1cfaaf1e175b902727c1505c9b7c600,931152-oos-inputs-v1/holdout_universe.csv
600285,2025-06-16,2025-12-14,931152,point_in_time,OOS_2024_2026_QUALIFIED_INPUT,IMMUTABLE_931152_OOS_INPUT_ARTIFACT,10506915060,1901c168222fb718277785b62815d1db03b5b4c016efeb91a6d9dbead60b11cd,e4da968a3a9adf6b12a90857620c6a32f1cfaaf1e175b902727c1505c9b7c600,931152-oos-inputs-v1/holdout_universe.csv
600521,2025-06-16,2026-09-11,931152,point_in_time,OOS_2024_2026_QUALIFIED_INPUT,IMMUTABLE_931152_OOS_INPUT_ARTIFACT,10506915060,1901c168222fb718277785b62815d1db03b5b4c016efeb91a6d9dbead60b11cd,e4da968a3a9adf6b12a90857620c6a32f1cfaaf1e175b902727c1505c9b7c600,931152-oos-inputs-v1/holdout_universe.csv
600566,2025-06-16,2026-09-11,931152,point_in_time,OOS_2024_2026_QUALIFIED_INPUT,IMMUTABLE_931152_OOS_INPUT_ARTIFACT,10506915060,1901c168222fb718277785b62815d1db03b5b4c016efeb91a6d9dbead60b11cd,e4da968a3a9adf6b12a90857620c6a32f1cfaaf1e175b902727c1505c9b7c600,931152-oos-inputs-v1/holdout_universe.csv
603087,2025-06-16,2026-09-11,931152,point_in_time,OOS_2024_2026_QUALIFIED_INPUT,IMMUTABLE_931152_OOS_INPUT_ARTIFACT,10506915060,1901c168222fb718277785b62815d1db03b5b4c016efeb91a6d9dbead60b11cd,e4da968a3a9adf6b12a90857620c6a32f1cfaaf1e175b902727c1505c9b7c600,931152-oos-inputs-v1/holdout_universe.csv
688166,2025-06-16,2026-09-11,931152,point_in_time,OOS_2024_2026_QUALIFIED_INPUT,IMMUTABLE_931152_OOS_INPUT_ARTIFACT,10506915060,1901c168222fb718277785b62815d1db03b5b4c016efeb91a6d9dbead60b11cd,e4da968a3a9adf6b12a90857620c6a32f1cfaaf1e175b902727c1505c9b7c600,931152-oos-inputs-v1/holdout_universe.csv
002020,2025-12-15,2026-09-11,931152,point_in_time,OOS_2024_2026_QUALIFIED_INPUT,IMMUTABLE_931152_OOS_INPUT_ARTIFACT,10506915060,1901c168222fb718277785b62815d1db03b5b4c016efeb91a6d9dbead60b11cd,e4da968a3a9adf6b12a90857620c6a32f1cfaaf1e175b902727c1505c9b7c600,931152-oos-inputs-v1/holdout_universe.csv
002603,2025-12-15,2026-09-11,931152,point_in_time,OOS_2024_2026_QUALIFIED_INPUT,IMMUTABLE_931152_OOS_INPUT_ARTIFACT,10506915060,1901c168222fb718277785b62815d1db03b5b4c016efeb91a6d9dbead60b11cd,e4da968a3a9adf6b12a90857620c6a32f1cfaaf1e175b902727c1505c9b7c600,931152-oos-inputs-v1/holdout_universe.csv
603127,2025-12-15,2026-09-11,931152,point_in_time,OOS_2024_2026_QUALIFIED_INPUT,IMMUTABLE_931152_OOS_INPUT_ARTIFACT,10506915060,1901c168222fb718277785b62815d1db03b5b4c016efeb91a6d9dbead60b11cd,e4da968a3a9adf6b12a90857620c6a32f1cfaaf1e175b902727c1505c9b7c600,931152-oos-inputs-v1/holdout_universe.csv
688382,2025-12-15,2026-09-11,931152,point_in_time,OOS_2024_2026_QUALIFIED_INPUT,IMMUTABLE_931152_OOS_INPUT_ARTIFACT,10506915060,1901c168222fb718277785b62815d1db03b5b4c016efeb91a6d9dbead60b11cd,e4da968a3a9adf6b12a90857620c6a32f1cfaaf1e175b902727c1505c9b7c600,931152-oos-inputs-v1/holdout_universe.csv
002317,2026-06-15,2026-09-11,931152,point_in_time,OOS_2024_2026_QUALIFIED_INPUT,IMMUTABLE_931152_OOS_INPUT_ARTIFACT,10506915060,1901c168222fb718277785b62815d1db03b5b4c016efeb91a6d9dbead60b11cd,e4da968a3a9adf6b12a90857620c6a32f1cfaaf1e175b902727c1505c9b7c600,931152-oos-inputs-v1/holdout_universe.csv
300357,2026-06-15,2026-09-11,931152,point_in_time,OOS_2024_2026_QUALIFIED_INPUT,IMMUTABLE_931152_OOS_INPUT_ARTIFACT,10506915060,1901c168222fb718277785b62815d1db03b5b4c016efeb91a6d9dbead60b11cd,e4da968a3a9adf6b12a90857620c6a32f1cfaaf1e175b902727c1505c9b7c600,931152-oos-inputs-v1/holdout_universe.csv
688131,2026-06-15,2026-09-11,931152,point_in_time,OOS_2024_2026_QUALIFIED_INPUT,IMMUTABLE_931152_OOS_INPUT_ARTIFACT,10506915060,1901c168222fb718277785b62815d1db03b5b4c016efeb91a6d9dbead60b11cd,e4da968a3a9adf6b12a90857620c6a32f1cfaaf1e175b902727c1505c9b7c600,931152-oos-inputs-v1/holdout_universe.csv
